STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE2,SOURCE3,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
72505394728,2019-10-13T17:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,47,60,0,,,,62,30.05,FEW:02 65 FEW:02 90,29.9,10,53,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10210/13/19 17:51:02 METAR KNYC 132251Z 00000KT 10SM FEW065 FEW090 16/08 A3007 RMK AO2 SLP175 T01560083 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-13T18:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,47,60,0,,0,3,62,30.04,OVC:08 95,29.9,10,53,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11310/13/19 18:51:02 METAR KNYC 132351Z VRB03KT 10SM OVC095 16/08 A3007 RMK AO2 SLP174 T01560083 10194 20156 53001 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-13T19:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,49,59,0,,,,69,30.03,CLR:00,29.89,10,54,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09210/13/19 19:51:01 METAR KNYC 140051Z 00000KT 10SM CLR 15/09 A3006 RMK AO2 SLP171 T01500094 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-13T20:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,50,60,0,,,,70,30.04,OVC:08 45,29.89,10,55,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09510/13/19 20:51:01 METAR KNYC 140151Z 00000KT 10SM OVC045 16/10 A3006 RMK AO2 SLP172 T01560100 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-13T21:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,52,60,T,,0.02,8,75,30.02,OVC:08 36,29.88,10,56,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12810/13/19 21:51:01 METAR KNYC 140251Z 00000KT 10SM OVC036 16/11 A3005 RMK AO2 RAB02E12B33E42 SLP167 P0000 60000 T01560111 58006 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-13T22:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,53,61,0,,,,75,30.02,OVC:08 34,29.88,10,57,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09510/13/19 22:51:02 METAR KNYC 140351Z 00000KT 10SM OVC034 16/12 A3005 RMK AO2 SLP166 T01610117 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-13T23:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,54,61,0,,,,78,30,BKN:07 30 OVC:08 45,29.86,10,57,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11210/13/19 23:51:02 METAR KNYC 140451Z 00000KT 10SM BKN030 OVC045 16/12 A3003 RMK AO2 SLP160 T01610122 401940117 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T00:11:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,54,61,,,,,78,,OVC:08 29,29.86,10,57,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08810/14/19 00:11:02 SPECI KNYC 140511Z 00000KT 10SM OVC029 16/12 A3003 RMK AO2 T01610122 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T00:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,54,61,0,,0.03,8,78,29.99,OVC:08 28,29.85,10,57,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11910/14/19 00:51:02 METAR KNYC 140551Z 00000KT 10SM OVC028 16/12 A3002 RMK AO2 SLP157 60000 T01610122 10161 20144 58010 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T01:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,55,61,0,,,,81,29.97,FEW:02 19 OVC:08 26,29.82,10,58,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10210/14/19 01:51:02 METAR KNYC 140651Z 00000KT 10SM FEW019 OVC026 16/13 A2999 RMK AO2 SLP148 T01610128 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T02:34:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,54,60,,,,,80,,FEW:02 17 OVC:08 30,29.81,10,57,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09510/14/19 02:34:02 SPECI KNYC 140734Z 00000KT 10SM FEW017 OVC030 16/12 A2998 RMK AO2 T01560122 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T02:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,54,60,0,,,,80,29.96,SCT:04 17 OVC:08 31,29.81,10,57,280,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10210/14/19 02:51:02 METAR KNYC 140751Z 28003KT 10SM SCT017 OVC031 16/12 A2998 RMK AO2 SLP144 T01560122 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T03:09:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,53,60,,,,,78,,FEW:02 16 OVC:08 29,29.81,10,56,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09510/14/19 03:09:02 SPECI KNYC 140809Z 00000KT 10SM FEW016 OVC029 16/12 A2998 RMK AO2 T01560117 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T03:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,54,59,0,,0.05,6,83,29.95,FEW:02 16 OVC:08 26,29.81,10,56,110,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10810/14/19 03:51:02 METAR KNYC 140851Z 11003KT 10SM FEW016 OVC026 15/12 A2998 RMK AO2 SLP141 T01500122 56016 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T04:15:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,54,58,,,,,87,,SCT:04 26,29.8,10,56,110,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08810/14/19 04:15:02 SPECI KNYC 140915Z 11003KT 10SM SCT026 14/12 A2997 RMK AO2 T01440122 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T04:29:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,54,58,,,,,87,,BKN:07 24,29.82,10,56,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08810/14/19 04:29:02 SPECI KNYC 140929Z 00000KT 10SM BKN024 14/12 A2999 RMK AO2 T01440122 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T04:49:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,55,59,,,,,88,,BKN:07 14 OVC:08 24,29.82,10,57,160,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09010/14/19 04:49:02 SPECI KNYC 140949Z 16003KT 10SM BKN014 OVC024 15/13 A2999 RMK AO2 $ FIBI,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T04:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,55,59,0,,,,87,29.96,BKN:07 14 OVC:08 24,29.82,10,57,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10210/14/19 04:51:02 METAR KNYC 140951Z VRB03KT 10SM BKN014 OVC024 15/13 A2999 RMK AO2 SLP145 T01500128 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T05:27:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,54,59,,,,,83,,SCT:04 14 OVC:08 24,29.83,10,56,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09510/14/19 05:27:02 SPECI KNYC 141027Z 00000KT 10SM SCT014 OVC024 15/12 A3000 RMK AO2 T01500122 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T05:47:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,55,59,,,,,88,,BKN:07 14 OVC:08 24,29.83,10,57,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08510/14/19 05:47:02 SPECI KNYC 141047Z 00000KT 10SM BKN014 OVC024 15/13 A3000 RMK AO2 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T05:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,55,59,0,,,,87,29.97,BKN:07 14 OVC:08 24,29.83,10,57,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10210/14/19 05:51:02 METAR KNYC 141051Z 00000KT 10SM BKN014 OVC024 15/13 A3000 RMK AO2 SLP150 T01500128 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T06:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,55,60,0,,-0.03,3,84,29.99,OVC:08 12,29.85,10,57,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11710/14/19 06:51:02 METAR KNYC 141151Z 00000KT 10SM OVC012 16/13 A3002 RMK AO2 SLP156 T01560128 10161 20144 53011 $ RTX,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T07:14:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,54,60,,,,,80,,FEW:02 12 OVC:08 27,29.85,10,57,260,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09510/14/19 07:14:02 SPECI KNYC 141214Z 26004KT 10SM FEW012 OVC027 16/12 A3002 RMK AO2 T01560122 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T07:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,54,60,0,,,,80,30,OVC:08 28,29.86,10,57,290,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09510/14/19 07:51:02 METAR KNYC 141251Z 29004KT 10SM OVC028 16/12 A3003 RMK AO2 SLP160 T01560122 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T08:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,51,62,0,,,,67,30.01,OVC:08 27,29.86,10,56,300,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09510/14/19 08:51:02 METAR KNYC 141351Z 30005KT 10SM OVC027 17/11 A3003 RMK AO2 SLP161 T01670106 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T09:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,51,64,0,,-0.01,0,63,30,BKN:07 24,29.85,10,57,VRB,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10110/14/19 09:51:02 METAR KNYC 141451Z VRB04KT 10SM BKN024 18/11 A3002 RMK AO2 SLP158 T01780106 50002 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T10:20:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,52,64,,,,,65,,FEW:02 23,29.85,10,57,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08810/14/19 10:20:02 SPECI KNYC 141520Z 00000KT 10SM FEW023 18/11 A3002 RMK AO2 T01780111 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T10:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,51,66,0,,,,59,29.98,CLR:00,29.83,10,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09210/14/19 10:51:02 METAR KNYC 141551Z      KT 10SM CLR 19/11 A3000 RMK AO2 SLP151 T01890106 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T11:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,50,68,0,,,,53,29.95,CLR:00,29.81,10,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09210/14/19 11:51:02 METAR KNYC 141651Z      KT 10SM CLR 20/10 A2998 RMK AO2 SLP143 T02000100 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T12:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,46,70,0,,0.07,8,42,29.93,CLR:00,29.78,10,57,280,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11410/14/19 12:51:02 METAR KNYC 141751Z 28006KT 10SM CLR 21/08 A2995 RMK AO2 SLP134 T02110078 10211 20150 58023 $ RTX,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T13:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,44,71,0,,,,38,29.9,CLR:00,29.76,10,57,260,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09510/14/19 13:51:02 METAR KNYC 141851Z 26010G15KT 10SM CLR 22/07 A2993 RMK AO2 SLP126 T02170067 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T14:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,41,72,0,,,,33,29.9,CLR:00,29.75,10,56,260,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09210/14/19 14:51:02 METAR KNYC 141951Z 26003KT 10SM CLR 22/05 A2992 RMK AO2 SLP124 T02220050 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T15:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,38,71,0,,0.03,6,30,29.89,CLR:00,29.75,10,54,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09810/14/19 15:51:02 METAR KNYC 142051Z VRB03KT 10SM CLR 22/03 A2992 RMK AO2 SLP123 T02170033 56011 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T16:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,36,69,0,,,,30,29.92,CLR:00,29.78,10,53,260,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09210/14/19 16:51:02 METAR KNYC 142151Z 26007KT 10SM CLR 21/02 A2995 RMK AO2 SLP131 T02060022 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T17:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,38,69,0,,,,32,29.93,CLR:00,29.79,10,53,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09210/14/19 17:51:02 METAR KNYC 142251Z VRB03KT 10SM CLR 21/03 A2996 RMK AO2 SLP137 T02060033 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T18:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,39,67,0,,-0.06,3,36,29.96,CLR:00,29.82,10,53,VRB,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11010/14/19 18:51:02 METAR KNYC 142351Z VRB05KT 10SM CLR 19/04 A2999 RMK AO2 SLP146 T01940039 10222 20189 53022 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T19:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,39,66,0,,,,37,29.98,CLR:00,29.84,10,52,280,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09210/14/19 19:51:01 METAR KNYC 150051Z 28004KT 10SM CLR 19/04 A3001 RMK AO2 SLP152 T01890039 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T20:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,40,64,0,,,,41,30,CLR:00,29.86,10,52,280,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09210/14/19 20:51:01 METAR KNYC 150151Z 28003KT 10SM CLR 18/04 A3003 RMK AO2 SLP160 T01780044 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T21:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,40,63,0,,-0.06,3,43,30.02,CLR:00,29.88,10,51,290,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09810/14/19 21:51:01 METAR KNYC 150251Z 29005KT 10SM CLR 17/04 A3005 RMK AO2 SLP167 T01720044 53021 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T22:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,41,61,0,,,,48,30.03,CLR:00,29.89,10,51,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09210/14/19 22:51:02 METAR KNYC 150351Z VRB03KT 10SM CLR 16/05 A3006 RMK AO2 SLP171 T01610050 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-14T23:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,40,58,0,,,,51,30.07,CLR:00,29.93,10,49,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10210/14/19 23:51:02 METAR KNYC 150451Z VRB03KT 10SM CLR 14/04 A3010 RMK AO2 SLP182 T01440044 402220144 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T00:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,42,57,0,,-0.06,3,58,30.09,CLR:00,29.94,10,50,350,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11010/15/19 00:51:02 METAR KNYC 150551Z 35005KT 10SM CLR 14/06 A3011 RMK AO2 SLP188 T01390056 10194 20139 53021 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T01:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,43,56,0,,,,62,30.1,CLR:00,29.96,10,50,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09210/15/19 01:51:02 METAR KNYC 150651Z 00000KT 10SM CLR 13/06 A3013 RMK AO2 SLP192 T01330061 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T02:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,41,54,0,,,,62,30.1,CLR:00,29.96,10,48,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09210/15/19 02:51:02 METAR KNYC 150751Z 00000KT 10SM CLR 12/05 A3013 RMK AO2 SLP193 T01220050 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T03:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,40,54,0,,-0.03,3,59,30.12,CLR:00,29.98,10,47,300,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09810/15/19 03:51:02 METAR KNYC 150851Z 30003KT 10SM CLR 12/04 A3015 RMK AO2 SLP199 T01220044 53011 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T04:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,41,52,0,,,,66,30.12,CLR:00,29.98,10,47,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09210/15/19 04:51:02 METAR KNYC 150951Z 00000KT 10SM CLR 11/05 A3015 RMK AO2 SLP201 T01110050 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T05:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.17,42,52,0,,,,69,30.14,CLR:00,30,10,47,300,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09210/15/19 05:51:02 METAR KNYC 151051Z 30003KT 10SM CLR 11/06 A3017 RMK AO2 SLP207 T01110056 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T06:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,41,51,0,,-0.04,3,69,30.16,CLR:00,30.02,10,46,300,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11010/15/19 06:51:02 METAR KNYC 151151Z 30003KT 10SM CLR 11/05 A3019 RMK AO2 SLP213 T01060050 10139 20106 53014 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T07:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,39,52,0,,,,61,30.18,CLR:00,30.03,10,46,310,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09210/15/19 07:51:02 METAR KNYC 151251Z 31005KT 10SM CLR 11/04 A3020 RMK AO2 SLP219 T01110039 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T08:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,39,54,0,,,,57,30.18,CLR:00,30.04,10,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09210/15/19 08:51:02 METAR KNYC 151351Z      KT 10SM CLR 12/04 A3021 RMK AO2 SLP221 T01220039 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
